"id","nb_follower","nb_following","verified","reputation","age","nb_tweets","posted_at","text","length","orthographe","nb_urls","nb_hashtag","nb_emoji","named_id","type","spam"
1095620232243281920,321,513,0,0.38,1111,2149,"09:46:33","@GobzyTm @LuciusMalefoy55 Un plaisir partagé on remet sa quand tu veux",70,0.82,0,0,1,0,conversation,True
1095620257421627398,0,61,0,0.00,265,9011,"09:46:39","@bfm_eco @BFMTV Bonjour la qualité des soins. Pour les pzuvres: Médecine privée = privés de médecine.",101,0.74,0,0,1,0,reaction,False
1095620257417441280,603,192,0,0.76,1313,263929,"09:46:39","J'hésite souvent à travailler dans la communication... les cours théoriques me saoulent mais ça a l'air intéressant… https://t.co/YZQR9EYDek",140,0.86,1,0,1,0,conversation,True
1095620261611823104,542,239,0,0.69,3199,1131,"09:46:40","Hello @VilledeGrenoble !
Bagel Corner vient d'ouvrir ses portes 😋RDV au 74 avenue des Martyrs pour vous régaler 🙃 https://t.co/sve9T7arce",137,0.61,0,0,3,1,publicité,True
1095620274190512128,1979,767,0,0.72,3694,151105,"09:46:43","@bortzmeyer @AlexArchambault Une architecture fondée sur des décisions prises au milieu des années 70... que l'on p… https://t.co/ZMZp2ukt76",140,0.76,1,0,1,1,conversation,True
1095620328716410880,1908,4114,0,0.32,2766,9728,"09:46:56","Fraud",5,0.00,0,0,1,0,other spam,True
1095620349687930881,311,130,0,0.71,1276,861,"09:47:01","@CassieFlouf 😂😂😂excellent !!!",29,0.12,0,0,2,1,conversation,True
1095620387428360193,467,218,0,0.68,1240,7183,"09:47:10","Ce matin j’ai été témoin d’un malaise et j’ai moi même appelle le samu,j’vous jure j’aurai adoré savoir si la jeune femme va mieux",130,0.77,0,0,1,0,conversation,True
1095620404197101573,491,534,0,0.48,2957,89065,"09:47:14","@Biere_Gougnoux @Ros_Jo21 Putain mais la politique Twitter pour ça c’est magnifique",83,0.67,0,0,1,0,conversation,True
1095620404205502470,1508,1322,0,0.53,2473,53658,"09:47:14","Macron est le chaos..Violences sous "fausses bannières" - Dégradations sous "fausses bannières" - Incendies sous "f… https://t.co/cy5JPMRecI",140,0.64,1,0,1,0,reaction,False
1095620408378822657,460,527,0,0.47,2361,24469,"09:47:15","Faut que je trouve une solution",31,1.00,0,0,1,0,conversation,True
1095620412598353920,1235,514,0,0.71,2619,83242,"09:47:16","Mais pas pour le moment car je suis dans mon lit mdr",52,0.92,0,0,1,0,conversation,True
1095620416780029952,137,313,0,0.30,2694,13131,"09:47:17","Souvenir ! Macron m'a trahi ....

https://t.co/RWs263geCv",57,0.56,1,0,1,1,reaction,False
1095620437768372224,53,65,0,0.45,716,289,"09:47:22","c'est super ! https://t.co/L0UD3RHlcl",37,0.40,1,0,1,0,conversation,True
1095620441937510403,451,310,0,0.59,166,24920,"09:47:23","Ferme ta gueule",15,1.00,0,0,1,0,conversation,True
1095620446161121280,229,343,0,0.40,543,5733,"09:47:24","Mon cousin qui me dit que les opposés s'attirent c'est comme ça un gars moche a toujours un belle go. Je dis non y'… https://t.co/OOyHlk2rvn",140,0.87,1,0,1,0,conversation,True
1095620450359619584,0,15,0,0.00,59,64,"09:47:25","@bilken100 @DonaldReignoux Merci pour cette vidéo.",50,0.71,0,0,1,1,conversation,True
1095620450347085824,190,93,0,0.67,153,1120,"09:47:25","💋 mon acolyte je t’aime plus que tout je suis super heureuse qu’on se soit autant rapprocher vite qu’on se remette… https://t.co/VZsuG2XAE6",139,0.81,1,0,2,0,conversation,True
1095620483888922624,333,267,0,0.56,1310,2616,"09:47:33","@adelfrikadel Mdrrr c'est quoi ce bordel",40,0.57,0,0,1,1,conversation,True
1095620488087379968,1569,975,0,0.62,2148,8881,"09:47:34","@Djib_TupakTV @TsarMadoff @KeepSm_le @Saloumigold bassin en forme d'octogone sans régles",88,0.45,0,0,1,1,conversation,True
1095620504856203266,8,19,0,0.30,1614,116,"09:47:38","@GJPoissy Je vous transmis les remerciements de l'Elysée et du Matignon. Vous devez être contents !
https://t.co/ADFsfEM89c",123,0.65,1,0,1,1,reaction,False
1095620504881455104,5530,455,0,0.92,2704,20611,"09:47:38","Zurich-Genève: Tant qu’il reste du champagne... https://t.co/6jyU5nsNzq via @lematinch",86,0.50,1,0,1,1,actualité,False
1095620521633419264,38,402,0,0.09,282,2365,"09:47:42","@Zoubiidaaaa Pk je l'ai lu en mode Yu-Gi-Oh",43,0.46,0,0,1,0,conversation,True
1095620542617567232,125,312,0,0.29,2759,514,"09:47:47","@SskelerexX @JournalDuGeek Arf je peux pas la.. :/",50,0.56,0,0,1,1,conversation,True
1095620546824413184,60,162,0,0.27,70,2937,"09:47:48","c’est un crime haineux impersonnel.",35,0.86,0,0,1,0,conversation,True
1095620546816077824,169,93,0,0.65,309,13395,"09:47:48","@hmntheo @eImonew imagine tu sais pas faire du riz en 2019 ahah Juliette loser https://t.co/BiHUtNAlHO",102,0.60,0,0,1,1,conversation,True
1095620601321000960,30,12,0,0.71,2445,14200,"09:48:01","« Il y a 40 ans, nous avons fait l’erreur de penser que les automatismes et les procédures allaient résoudre tous l… https://t.co/s8UMoH4MxN",140,0.78,1,0,1,1,actualité,False
1095620605540483073,1499,1703,0,0.47,2424,38173,"09:48:02","@AyIuc_ Quand j'étais à Paris on me disait de juste dire Bonjour,
Et je connais pas cette dame, je l'ai juste crois… https://t.co/3qk8RcruIT",140,0.73,1,0,1,2,conversation,True
1095620609722195968,423,1198,0,0.26,2117,3565,"09:48:03","@NarvaloooB De rien krkekekr tu merites pleins d'amour",54,0.56,0,0,1,1,conversation,True
1095620609722048512,11298,289,0,0.98,3408,20607,"09:48:03","[Betteraves] Programme Aker : « des premiers résultats de phénotypage très encourageants » https://t.co/eBVcM5pVpL https://t.co/NNHMUONUR5",138,0.40,1,0,1,2,reaction,False
1095620613903921152,244,494,0,0.33,403,8134,"09:48:04","@jpboutin3 @Nabil_djellit @jeanseberg133 Bien vu JP",51,0.33,0,0,1,2,conversation,True
1095620622305148928,2862,909,0,0.76,2290,2639,"09:48:06","Grande Première en France : des logements sociaux imprimés en 3D et en béton ! Et pourquoi pas bientôt à… https://t.co/DRXtGaEZx9",129,0.77,1,0,1,0,reaction,False
1095620634888015874,2954,2671,0,0.53,2196,96595,"09:48:09","@crisdiasr1 demaisssssss 😍",26,0.00,0,0,2,0,conversation,True
1095620643264053248,871,1284,0,0.40,1897,25786,"09:48:11","@WALKENNN pourquoi tu en montres pas plus ?? ça serait cool de pouvoir voir tes trucs plus expérimentaux vraiment",113,0.85,0,0,1,1,conversation,True
1095620651682066433,1787,1817,0,0.50,3245,7470,"09:48:13","@Jihes @FloHeyNo @Pozny @ZakiaKhattabi C'est vrai qu'une IA autoapprenante pourrait facilement flagger ce genre de… https://t.co/jlRyjVBjDg",139,0.47,1,0,1,1,reaction,False
1095620655842840576,242,40,0,0.86,1425,208351,"09:48:14","2011 Chevrolet Equinox Automatic Transmission OEM 95K Miles (LKQ~188744014) https://t.co/AbuNKqWhxh",99,0.25,1,0,1,0,publicité,True
1095620676822749184,140,872,0,0.14,282,10548,"09:48:19","@0InkSans Non
Car je veux voir tes futurs dessins
Donc tu meurs pas",67,0.80,0,0,1,2,conversation,True
1095620676843696133,848,584,0,0.59,2332,35910,"09:48:19","L’amitié fille/garçon n’existe pas",34,0.62,0,0,1,0,conversation,True
1095620693591498752,3512,237,0,0.94,2392,11590,"09:48:23","Ça raisonne en moi quand j'essaye d'aller en TD sans avoir préparé la séance",76,0.81,0,0,1,0,conversation,True
1095620697798266887,512,572,0,0.47,2745,28757,"09:48:24","Victor looks more deflated than a proper soufflé  #MKR",54,0.45,0,1,1,0,conversation,True
1095620714563014656,190,38,0,0.83,2178,14537,"09:48:28","@3varmageddon Cest qui Charlie",30,0.25,0,0,1,0,conversation,True
1095620718786760704,13,180,0,0.07,1558,1117,"09:48:29","@JRochedy mmmh j'trouve ca juste stupide...ils peuvent pas mettre "parents : ........." et les gens remplissent?  c… https://t.co/NSNXkvFOcE",140,0.62,1,0,1,0,conversation,True
1095620731361210368,77,78,0,0.50,103,1077,"09:48:32","@FodjeSissoko 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂 ce mec est oufff de chez ouffzer",77,0.13,0,0,2,0,conversation,True
1095620743956758530,263,205,0,0.56,282,3771,"09:48:35","moi j'aime trop margaux même si c'est une ksos pcq elle like et rt tous mes tweets🤧💖💕💗💓💓💗💖",90,0.41,0,0,2,3,conversation,True
1095620752315961344,1824,4996,0,0.27,1145,17455,"09:48:37","@PapaEcho3 @rukuryu509 @SudRadio @Vero_Jacquier @R_DeCastelnau @alliancepolice @perinette_S @_FFOC_ Aucune violence… https://t.co/KwLPszUukW",140,0.23,1,0,1,2,conversation,True
1095620764911484930,178,188,0,0.49,276,4914,"09:48:40","@gospl_ Youness philosophie moraliste et médium",47,0.57,0,0,1,0,conversation,True
1095620764903067648,92,201,0,0.31,95,760,"09:48:40","NAÏVE!!!",8,0.25,0,0,1,0,conversation,True
1095620802655993857,79,135,0,0.37,1126,15944,"09:48:49","TECHNOSERVE recrute ASSISTANT COMPTABLE https://t.co/QEv2XO39Ug",63,0.60,1,0,1,0,publicité,True
1095620811069812736,61,164,0,0.27,3501,831,"09:48:51","@Lipid_Snake Avant ça sortie officielle ? Non du tout donc relis ce que j'ai mis dans sont ensemble et pas juste un… https://t.co/NgcfQ8gkV3",140,0.84,1,0,1,0,conversation,True
1095620815234744320,1,4,0,0.20,31,31,"09:48:52","@suntted Alors ???",18,0.20,0,0,1,1,conversation,True
1095620840413114368,1409,673,0,0.68,2316,29173,"09:48:58","Le dernier c'est Tom Cruz ou George Clooney ? J'ai un réel doute 🤔",66,0.50,0,0,2,0,conversation,True
1095620857181945856,1455,1301,0,0.53,1210,181302,"09:49:02","Prête à aller faire du shopping 😉 https://t.co/DMVzOt8zxb",57,0.75,0,0,2,1,conversation,True
1095620865557958656,287,791,0,0.27,775,9650,"09:49:04","@an_conda Quand les cons voleront tu seras chef d'escadrille. Entre autres.",75,0.86,0,0,1,1,conversation,True
1095620882360344576,97,86,0,0.53,2556,9068,"09:49:08","La fonction commerciale tente de se réinventer pour attirer des jeunes diplômés https://t.co/QsnTLJHuiE",103,0.92,1,0,1,0,reaction,False
1095620911699554305,8,27,0,0.23,101,44,"09:49:15","@ztnyy_ Grup 1can ils sont mieux en sallama ko grup yardil perso c l'un des grup que j'aime le moins",100,0.43,0,0,1,0,conversation,True
1095620924278272001,533,81,0,0.87,549,725,"09:49:18","Encore une fois, comme à chaque lutte étudiante, et comme à chaque acte des #GiletsJaunes désormais, la seule répon… https://t.co/yQFzpGK3sp",140,0.72,1,1,1,0,reaction,False
1095620928480911360,286,552,0,0.34,1845,1732,"09:49:19","Vous souvenez-vous quand vous avez rejoint Twitter ? Moi, oui ! #MyTwitterAnniversary https://t.co/RYKJXJOmaL",109,0.53,0,1,1,0,conversation,True
1095620949465067526,26,167,0,0.13,2572,1822,"09:49:24","de + dans ce gouvernement des ministres n on pas leurs place dans ce gouvernement  ils doivent etre virés pour inco… https://t.co/5sqfsvKjb1",140,0.79,1,0,1,0,conversation,True
1095620974614069248,388,362,0,0.52,894,12607,"09:49:30","@Luke_Seafer Les deux sont dans mon top 2 2018.",47,0.90,0,0,1,0,conversation,True
1095620987201171458,331,460,0,0.42,630,5936,"09:49:33","@6661111S Je ne demande pas a ce qu'elle soit désarmée ! Mais il faut arrêter de foutre en l'air la vie de gens qui… https://t.co/BlrL0foVSm",140,0.82,1,0,1,0,reaction,False
1095620991412244481,1034,263,0,0.80,2346,125310,"09:49:34","grand sourire dans les transports accompagné d’un maxi bonjour.... MAIS COMMENT il se souvient de moi???? (Il doit… https://t.co/mjQCr5YWNj",139,0.70,1,0,1,1,conversation,True
1095621003982635008,459,98,0,0.82,282,12853,"09:49:37","@lennifanny mais genre j’ai l’impression que ça redevient comme avant quand tu « rafraîchis » la page fin c’est tro… https://t.co/UH66Ddgk4n",140,0.63,1,0,1,2,conversation,True
1095621008193662976,141,383,0,0.27,652,6242,"09:49:38","@SolifeG @LesAngesTV Merci",26,0.33,0,0,1,2,conversation,True
1095621016578072576,916,313,0,0.75,2334,19547,"09:49:40","Donc je suis arrivée à un niveau de ma vie où je prends le calendrier pour rechercher les jours fériés.🤦🏽‍♀️",108,0.83,0,0,1,1,conversation,True
1095621020768182272,297,185,0,0.62,2171,24127,"09:49:41","@magowblm ”alors personne est copine avec elle? personne n’est son copain ou sa copine”",87,0.72,0,0,1,1,conversation,True
1095621020751486977,1830,3529,0,0.34,3515,14399,"09:49:41","Je découvre et c'est court et percutant, instructif et groovy. 
Que demander de plus ?",86,0.74,0,0,1,1,conversation,True
1095621050107420672,6,8,0,0.43,2906,29,"09:49:48","@Oceane_vialis21 @maylis61152965 Mdrrrr si tu le dis",52,0.57,0,0,1,1,conversation,True
1095621062702833664,105,150,0,0.41,2873,1087,"09:49:51","Ce que l'exil fiscal coûte aux finances publiques https://t.co/BlSwddGdNq https://t.co/97toStrIAo",97,0.73,1,0,1,0,actualité,False
1095621066884595712,327,308,0,0.51,2548,3768,"09:49:52","@debricoule Tu vois la com sur la transaction plus haut vient juste de nous être communiqué.

Jusqu'à la pseudo ann… https://t.co/TpktKdNe0G",140,0.76,1,0,1,1,conversation,True
1095621075310968833,343,1551,0,0.18,2831,7924,"09:49:54","@NikkiNuttz9 Je crois que c'est plus dans le sens "plus qu'ils ne le sont actuellement". Pas plus que les autres.",113,0.81,0,0,1,0,conversation,True
1095621100443185153,3,43,0,0.07,2085,415,"09:50:00","@CamusBenoit1 @stopwarplaylove Une députée LRM était fière de montrer que l'ISF avait fait perdre 10 millions de re… https://t.co/uVahxCem6J",140,0.67,1,0,1,0,conversation,True
1095621108848619521,1748,328,0,0.84,1981,24899,"09:50:02","Quand @DesLivresEtMoi7 me converti aux livres de son auteur chouchou : @OlivierNorek https://t.co/QPcuEmCS7U",108,0.69,0,0,1,1,conversation,True
1095621121427365888,491,101,0,0.83,1474,5760,"09:50:05","Je fais le contraire de ce que tu fais, tu me sers d’exemple",60,0.87,0,0,1,0,conversation,True
1095621121418903552,347,175,0,0.66,1872,56516,"09:50:05","@brisavoine @CyrilleLachevre Dans les faits oui, dans la réalité rien n'empêche de faire des tranches (les plus pau… https://t.co/dieACtbIvC",140,0.70,1,0,1,1,conversation,True
1095621125621628928,62,164,0,0.27,789,2140,"09:50:06","@PDucrocq Quelle baltringue ce Evra...",38,0.50,0,0,1,1,conversation,True
1095621129811578880,303,467,0,0.39,1838,18398,"09:50:07","@Marth1Danvers @FortniteGame @PlayApex Dire qu’un jeu pue la merde par rapport à un autre c’est pas un avis ça c’es… https://t.co/tQOZhm4EDY",140,0.72,1,0,1,1,conversation,True
1095621134010273792,8266,1745,0,0.83,1770,12151,"09:50:08","Plus qu'un mois 👏🏻",18,0.50,0,0,2,0,conversation,True
1095621138191970304,4098,1474,0,0.74,1770,3726,"09:50:09","A contre courant !
Nous vous attendons samedi soir, pensez à réserver, a partager avec vos amis, pour une soirée de… https://t.co/1X4bT4op0y",140,0.78,1,0,1,1,publicité,True
1095621142407274497,417175,217,1,1.00,2232,23965,"09:50:10","Y’en a qui ont perdu tous leurs followers achetés sur insta...! Too bad! 🤷🏻‍♀️ #muahaha",87,0.43,0,1,1,3,conversation,True
1095621142411390981,1296,484,0,0.73,2923,25920,"09:50:10","@Yoyi_LZ pas sûr de l'avoir encore. Je regarde ça dans les prochains jours.",75,0.88,0,0,1,0,conversation,True
1095621154964942848,12,83,0,0.13,580,249,"09:50:13","Hahaha Twitter. Je suis tellement inactive dessus. (EN : I'm so inactive on it)
C'est le #BNHAOC d'une amie mais jv… https://t.co/dfn03Re9WR",140,0.50,1,1,1,1,conversation,True
1095621159184461824,129,259,0,0.33,1386,5581,"09:50:14","C’est pas réel..",16,0.80,0,0,1,0,conversation,True
1095621175949045760,238,220,0,0.52,220,6868,"09:50:18","son caractère, sa discussion, son style, puis sa gueule",55,0.75,0,0,1,0,conversation,True
1095621192751431680,563,81,0,0.87,2889,161403,"09:50:22","@_TrvshQueen Polie et sympathique alors qu'elle lui parle de façon dédaigneuse comme si c'était sa pote de toujours… https://t.co/BdbQ4tq0oz",140,0.82,1,0,1,1,conversation,True
1095621201119068162,306,355,0,0.46,2223,50306,"09:50:24","@Antonyn6 @jo_delb Impression que vous collez d'abord l'étiquette puis chercher les indices.Ça sera une critique d'… https://t.co/Iu3l7Mpykj",140,0.62,1,0,1,0,conversation,True
1095621217904746496,196,184,0,0.52,835,24850,"09:50:28","@Perrette56 @pepito2058 J'utilise Chrome et Firefox aussi.
Tu m'étonnes 😁",73,0.50,0,0,2,2,conversation,True
1095621222073810946,16,141,0,0.10,234,2428,"09:50:29","@FGouriou1 @MarleneSchiappa @LaetitiaAvia @COSTESLionelEr @tcabarrus @StanGuerini @CCastaner @EmmanuelMacron… https://t.co/ocgb9dARd0",133,0.10,1,0,1,3,conversation,True
1095621226284937216,48,127,0,0.27,885,159,"09:50:30","@TorresanEmman @MondeInformatiq #BIM et #smartbuilding : l’apport de la #data en matière de développement résidenti… https://t.co/qEL49ZPjVH",140,0.48,1,3,1,1,reaction,False
1095621230475046912,2344,267,0,0.90,1900,17985,"09:50:31","@Sassou_tounssya Bronzage c’est mort si je comprends bien ?",59,0.70,0,0,1,0,conversation,True
1095621234677739523,1648,4894,0,0.25,2342,24469,"09:50:32","@SantelliAnge @YvesPDB @LPLdirect L'article L121-11 du Code de la consommation dispose qu'un professionnel n'a pas… https://t.co/3K8Fhkq1wU",139,0.59,1,0,1,1,conversation,True
1095621259860295681,11,86,0,0.11,1468,32,"09:50:38","@MartinFayulu Cher Fayulu Accepté",33,0.50,0,0,1,0,conversation,True
1095621272430669824,140,107,0,0.57,55,1288,"09:50:41","j’vous déteste sachez-le.",25,0.71,0,0,1,0,conversation,True
1095621272413896704,87,167,0,0.34,348,6217,"09:50:41","@athoumani_ @diabate33 Ouais enfin pas besoin de 200M minimum pour faire venir 3-4 joueur d’expérience! Genre 30-40 pourrait suffire!",133,0.68,0,0,1,1,conversation,True
1095621314361081856,15,106,0,0.12,32,230,"09:50:51","@jpmignard @Alkanz Surtout que se sont les seules qui sont disponibles pour leurs gosses et les gosses des autres,… https://t.co/1VEBKzQOVT",139,0.82,1,0,1,1,conversation,True
1095621326964965376,273,160,0,0.63,1281,3084,"09:50:54","@MaelyssMhl mais, ça va pas nonn",32,0.57,0,0,1,0,conversation,True
1095621347928096769,10875,107,1,0.99,2008,20100,"09:50:59","@parilibre @Paris La Ville a mis en place en 2017 un plan d’action à grande échelle pour les éradiquer : https://t.co/qjyjBLs0rY",128,0.77,1,0,1,1,conversation,True
1095621364692779008,1426,276,0,0.84,1427,108470,"09:51:03","@lucasdms ehhhhh parle bien",27,0.50,0,0,1,0,conversation,True
1095621381465800705,8906,2998,1,0.75,3064,39155,"09:51:07","Il faut faire appel à notre sentiment d’identité humaine, comprendre que l'autre est à la fois identique à soi par… https://t.co/IyIwvFY49E",139,0.84,1,0,1,0,reaction,False
1095621402428878849,2343,393,0,0.86,1386,105740,"09:51:12","j’attends HS2 avec tellement d’impatience",41,0.57,0,0,1,0,conversation,True
